rl5934_n17799_uncorr_03.ttp;1760758
eil51_n500_uncorr-similar-weights_03.ttp;21598
rl5934_n17799_uncorr_07.ttp;2438022
rl5934_n17799_uncorr_07.ttp;2438017
rl5934_n17799_uncorr_07.ttp;2438022
rl5934_n17799_uncorr_07.ttp;2438017
rl5934_n17799_uncorr_07.ttp;2438004
rl5934_n17799_uncorr_07.ttp;2438032
rl5934_n17799_uncorr_07.ttp;2440733
rl5934_n17799_uncorr_07.ttp;2440622
rl5934_n17799_uncorr_07.ttp;2438026
rl5934_n17799_uncorr_07.ttp;2438023
eil51_n150_uncorr_07.ttp;11489
eil51_n500_uncorr-similar-weights_07.ttp;35886
rl5934_n17799_bounded-strongly-corr_03.ttp;2543700
rl5934_n17799_bounded-strongly-corr_03.ttp;2543695
rl5934_n17799_bounded-strongly-corr_03.ttp;2543695
rl5934_n17799_bounded-strongly-corr_03.ttp;2543696
rl5934_n17799_bounded-strongly-corr_03.ttp;2543701
rl5934_n17799_bounded-strongly-corr_03.ttp;2543711
rl5934_n17799_bounded-strongly-corr_03.ttp;2543701
rl5934_n17799_bounded-strongly-corr_03.ttp;2543691
rl5934_n17799_bounded-strongly-corr_03.ttp;2543690
rl5934_n17799_bounded-strongly-corr_03.ttp;2543706
eil51_n500_uncorr-similar-weights_07.ttp;35886
rl5934_n17799_bounded-strongly-corr_07.ttp;4100222
rl5934_n17799_bounded-strongly-corr_07.ttp;4100252
rl5934_n17799_bounded-strongly-corr_07.ttp;4100225
rl5934_n17799_bounded-strongly-corr_07.ttp;4100226
rl5934_n17799_bounded-strongly-corr_07.ttp;4100242
rl5934_n17799_bounded-strongly-corr_07.ttp;4100255
rl5934_n17799_bounded-strongly-corr_07.ttp;4100244
rl5934_n17799_bounded-strongly-corr_07.ttp;4100263
rl5934_n17799_bounded-strongly-corr_07.ttp;4100217
rl5934_n17799_bounded-strongly-corr_07.ttp;4100234
eil51_n500_uncorr-similar-weights_07.ttp;34960
rl5934_n17799_uncorr-similar-weights_03.ttp;1241548
rl5934_n17799_uncorr-similar-weights_03.ttp;1241551
rl5934_n17799_uncorr-similar-weights_03.ttp;1242503
rl5934_n17799_uncorr-similar-weights_03.ttp;1242504
rl5934_n17799_uncorr-similar-weights_03.ttp;1241550
rl5934_n17799_uncorr-similar-weights_03.ttp;1241540
rl5934_n17799_uncorr-similar-weights_03.ttp;1241538
rl5934_n17799_uncorr-similar-weights_03.ttp;1241544
rl5934_n17799_uncorr-similar-weights_03.ttp;1241545
rl5934_n17799_uncorr-similar-weights_03.ttp;1241549
eil51_n500_uncorr-similar-weights_07.ttp;34960
rl5934_n17799_uncorr-similar-weights_07.ttp;2003755
rl5934_n17799_uncorr-similar-weights_07.ttp;2005183
rl5934_n17799_uncorr-similar-weights_07.ttp;2005184
rl5934_n17799_uncorr-similar-weights_07.ttp;1957295
rl5934_n17799_uncorr-similar-weights_07.ttp;2003750
rl5934_n17799_uncorr-similar-weights_07.ttp;2003757
rl5934_n17799_uncorr-similar-weights_07.ttp;2003748
rl5934_n17799_uncorr-similar-weights_07.ttp;2003753
rl5934_n17799_uncorr-similar-weights_07.ttp;2003746
rl5934_n17799_uncorr-similar-weights_07.ttp;1956363
eil51_n500_uncorr-similar-weights_07.ttp;35886
rl5934_n59330_uncorr_03.ttp;5880634
rl5934_n59330_uncorr_03.ttp;5880623
rl5934_n59330_uncorr_03.ttp;5879484
rl5934_n59330_uncorr_03.ttp;5879577
rl5934_n59330_uncorr_03.ttp;5880619
rl5934_n59330_uncorr_03.ttp;5881449
rl5934_n59330_uncorr_03.ttp;5879533
rl5934_n59330_uncorr_03.ttp;5880598
rl5934_n59330_uncorr_03.ttp;5880740
rl5934_n59330_uncorr_03.ttp;5880756
eil51_n500_uncorr-similar-weights_07.ttp;34960
rl5934_n59330_uncorr_07.ttp;8162399
rl5934_n59330_uncorr_07.ttp;8162374
rl5934_n59330_uncorr_07.ttp;8173855
rl5934_n59330_uncorr_07.ttp;8162376
rl5934_n59330_uncorr_07.ttp;8168603
rl5934_n59330_uncorr_07.ttp;8162376
rl5934_n59330_uncorr_07.ttp;8173814
rl5934_n59330_uncorr_07.ttp;8168601
rl5934_n59330_uncorr_07.ttp;8162401
rl5934_n59330_uncorr_07.ttp;8169751
eil51_n500_uncorr-similar-weights_07.ttp;34960
rl5934_n59330_bounded-strongly-corr_03.ttp;8545312
rl5934_n59330_bounded-strongly-corr_03.ttp;8544074
rl5934_n59330_bounded-strongly-corr_03.ttp;8545492
rl5934_n59330_bounded-strongly-corr_03.ttp;8533421
rl5934_n59330_bounded-strongly-corr_03.ttp;8544566
rl5934_n59330_bounded-strongly-corr_03.ttp;8545084
rl5934_n59330_bounded-strongly-corr_03.ttp;8544463
rl5934_n59330_bounded-strongly-corr_03.ttp;8533509
rl5934_n59330_bounded-strongly-corr_03.ttp;8534525
rl5934_n59330_bounded-strongly-corr_03.ttp;8544438
eil51_n500_uncorr-similar-weights_07.ttp;34960
rl5934_n59330_bounded-strongly-corr_07.ttp;13211607
rl5934_n59330_bounded-strongly-corr_07.ttp;13211633
rl5934_n59330_bounded-strongly-corr_07.ttp;13211603
rl5934_n59330_bounded-strongly-corr_07.ttp;13211627
rl5934_n59330_bounded-strongly-corr_07.ttp;13211619
rl5934_n59330_bounded-strongly-corr_07.ttp;13211646
rl5934_n59330_bounded-strongly-corr_07.ttp;13211640
rl5934_n59330_bounded-strongly-corr_07.ttp;13211640
rl5934_n59330_bounded-strongly-corr_07.ttp;13211625
rl5934_n59330_bounded-strongly-corr_07.ttp;13211618
eil51_n500_uncorr-similar-weights_07.ttp;35886
rl5934_n59330_uncorr-similar-weights_03.ttp;4012660
rl5934_n59330_uncorr-similar-weights_03.ttp;4014500
rl5934_n59330_uncorr-similar-weights_03.ttp;4012685
rl5934_n59330_uncorr-similar-weights_03.ttp;4012691
rl5934_n59330_uncorr-similar-weights_03.ttp;4012665
rl5934_n59330_uncorr-similar-weights_03.ttp;4012672
rl5934_n59330_uncorr-similar-weights_03.ttp;4015198
rl5934_n59330_uncorr-similar-weights_03.ttp;3910482
rl5934_n59330_uncorr-similar-weights_03.ttp;3910500
rl5934_n59330_uncorr-similar-weights_03.ttp;4015206
eil51_n500_uncorr-similar-weights_07.ttp;35886
rl5934_n59330_uncorr-similar-weights_07.ttp;6634182
rl5934_n59330_uncorr-similar-weights_07.ttp;6651485
rl5934_n59330_uncorr-similar-weights_07.ttp;6634185
rl5934_n59330_uncorr-similar-weights_07.ttp;6648540
rl5934_n59330_uncorr-similar-weights_07.ttp;6634180
rl5934_n59330_uncorr-similar-weights_07.ttp;6634199
rl5934_n59330_uncorr-similar-weights_07.ttp;6634197
rl5934_n59330_uncorr-similar-weights_07.ttp;6651504
rl5934_n59330_uncorr-similar-weights_07.ttp;6634168
rl5934_n59330_uncorr-similar-weights_07.ttp;6648569
eil51_n150_uncorr_07.ttp;11489
kroC100_n297_uncorr_03.ttp;24401
pla85900_n257697_uncorr_03.ttp;23135221
pla85900_n257697_uncorr_03.ttp;23111666
pla85900_n257697_uncorr_03.ttp;23135221
pla85900_n257697_uncorr_03.ttp;23135221
pla85900_n257697_uncorr_03.ttp;23135221
pla85900_n257697_uncorr_03.ttp;23135221
pla85900_n257697_uncorr_03.ttp;23135221
pla85900_n257697_uncorr_03.ttp;23135221
pla85900_n257697_uncorr_03.ttp;23135221
pla85900_n257697_uncorr_03.ttp;23135221
kroC100_n297_uncorr_03.ttp;24401
pla85900_n257697_uncorr_07.ttp;31168868
pla85900_n257697_uncorr_07.ttp;31168868
pla85900_n257697_uncorr_07.ttp;31168868
pla85900_n257697_uncorr_07.ttp;31168868
pla85900_n257697_uncorr_07.ttp;31168868
pla85900_n257697_uncorr_07.ttp;31168868
pla85900_n257697_uncorr_07.ttp;31168868
pla85900_n257697_uncorr_07.ttp;31168868
pla85900_n257697_uncorr_07.ttp;31168868
pla85900_n257697_uncorr_07.ttp;31168868
kroC100_n297_uncorr_03.ttp;24401
pla85900_n257697_bounded-strongly-corr_03.ttp;30312127
pla85900_n257697_bounded-strongly-corr_03.ttp;30268741
pla85900_n257697_bounded-strongly-corr_03.ttp;30486645
pla85900_n257697_bounded-strongly-corr_03.ttp;30305986
pla85900_n257697_bounded-strongly-corr_03.ttp;30443442
pla85900_n257697_bounded-strongly-corr_03.ttp;30114787
pla85900_n257697_bounded-strongly-corr_03.ttp;30504787
pla85900_n257697_bounded-strongly-corr_03.ttp;30470217
pla85900_n257697_bounded-strongly-corr_03.ttp;30473979
pla85900_n257697_bounded-strongly-corr_03.ttp;30469196
kroC100_n297_uncorr_03.ttp;24401
pla85900_n257697_bounded-strongly-corr_07.ttp;47029739
pla85900_n257697_bounded-strongly-corr_07.ttp;46828290
pla85900_n257697_bounded-strongly-corr_07.ttp;46834629
pla85900_n257697_bounded-strongly-corr_07.ttp;46995191
pla85900_n257697_bounded-strongly-corr_07.ttp;47040643
pla85900_n257697_bounded-strongly-corr_07.ttp;46911288
pla85900_n257697_bounded-strongly-corr_07.ttp;47034277
pla85900_n257697_bounded-strongly-corr_07.ttp;46914494
pla85900_n257697_bounded-strongly-corr_07.ttp;47024928
pla85900_n257697_bounded-strongly-corr_07.ttp;46988495
kroC100_n297_uncorr_03.ttp;24401
pla85900_n257697_uncorr-similar-weights_03.ttp;13481205
pla85900_n257697_uncorr-similar-weights_03.ttp;13481205
pla85900_n257697_uncorr-similar-weights_03.ttp;13481205
pla85900_n257697_uncorr-similar-weights_03.ttp;13481205
pla85900_n257697_uncorr-similar-weights_03.ttp;13481205
pla85900_n257697_uncorr-similar-weights_03.ttp;13481205
pla85900_n257697_uncorr-similar-weights_03.ttp;13481205
pla85900_n257697_uncorr-similar-weights_03.ttp;13481205
pla85900_n257697_uncorr-similar-weights_03.ttp;13481205
pla85900_n257697_uncorr-similar-weights_03.ttp;13481205
kroC100_n297_uncorr_03.ttp;24401
pla85900_n257697_uncorr-similar-weights_07.ttp;23883521
pla85900_n257697_uncorr-similar-weights_07.ttp;23883521
pla85900_n257697_uncorr-similar-weights_07.ttp;23883521
pla85900_n257697_uncorr-similar-weights_07.ttp;23883521
pla85900_n257697_uncorr-similar-weights_07.ttp;23883521
pla85900_n257697_uncorr-similar-weights_07.ttp;23883521
pla85900_n257697_uncorr-similar-weights_07.ttp;23883521
pla85900_n257697_uncorr-similar-weights_07.ttp;23883521
pla85900_n257697_uncorr-similar-weights_07.ttp;23883521
pla85900_n257697_uncorr-similar-weights_07.ttp;23883521
kroC100_n297_uncorr_03.ttp;24401
pla85900_n858990_uncorr_03.ttp;75268816
pla85900_n858990_uncorr_03.ttp;75268816
pla85900_n858990_uncorr_03.ttp;75268816
pla85900_n858990_uncorr_03.ttp;75268816
pla85900_n858990_uncorr_03.ttp;75268816
pla85900_n858990_uncorr_03.ttp;75268816
pla85900_n858990_uncorr_03.ttp;75268816
pla85900_n858990_uncorr_03.ttp;75268816
pla85900_n858990_uncorr_03.ttp;75268816
pla85900_n858990_uncorr_03.ttp;75268816
kroC100_n297_uncorr_03.ttp;24401
pla85900_n858990_uncorr_07.ttp;105335024
pla85900_n858990_uncorr_07.ttp;105335024
pla85900_n858990_uncorr_07.ttp;105335024
pla85900_n858990_uncorr_07.ttp;105335024
pla85900_n858990_uncorr_07.ttp;105335024
pla85900_n858990_uncorr_07.ttp;105335024
pla85900_n858990_uncorr_07.ttp;105335024
pla85900_n858990_uncorr_07.ttp;105335024
pla85900_n858990_uncorr_07.ttp;105335024
pla85900_n858990_uncorr_07.ttp;105335024
kroC100_n297_uncorr_03.ttp;24401
pla85900_n858990_bounded-strongly-corr_03.ttp;95797612
pla85900_n858990_bounded-strongly-corr_03.ttp;96099971
pla85900_n858990_bounded-strongly-corr_03.ttp;96165743
pla85900_n858990_bounded-strongly-corr_03.ttp;95698840
pla85900_n858990_bounded-strongly-corr_03.ttp;96097725
pla85900_n858990_bounded-strongly-corr_03.ttp;96075047
pla85900_n858990_bounded-strongly-corr_03.ttp;95785893
pla85900_n858990_bounded-strongly-corr_03.ttp;95811151
pla85900_n858990_bounded-strongly-corr_03.ttp;96451935
pla85900_n858990_bounded-strongly-corr_03.ttp;95794505
kroC100_n297_uncorr_03.ttp;24461
pla85900_n858990_bounded-strongly-corr_07.ttp;151003361
pla85900_n858990_bounded-strongly-corr_07.ttp;151037864
pla85900_n858990_bounded-strongly-corr_07.ttp;151032753
pla85900_n858990_bounded-strongly-corr_07.ttp;151244053
pla85900_n858990_bounded-strongly-corr_07.ttp;151208036
pla85900_n858990_bounded-strongly-corr_07.ttp;151271199
pla85900_n858990_bounded-strongly-corr_07.ttp;151292990
pla85900_n858990_bounded-strongly-corr_07.ttp;151283765
pla85900_n858990_bounded-strongly-corr_07.ttp;151054155
pla85900_n858990_bounded-strongly-corr_07.ttp;151258549
eil51_n150_uncorr_07.ttp;11489
kroC100_n297_uncorr_07.ttp;39758
pla85900_n858990_uncorr-similar-weights_03.ttp;48665201
pla85900_n858990_uncorr-similar-weights_03.ttp;48665201
pla85900_n858990_uncorr-similar-weights_03.ttp;48665201
pla85900_n858990_uncorr-similar-weights_03.ttp;48665201
pla85900_n858990_uncorr-similar-weights_03.ttp;48665201
pla85900_n858990_uncorr-similar-weights_03.ttp;48665201
pla85900_n858990_uncorr-similar-weights_03.ttp;48665201
pla85900_n858990_uncorr-similar-weights_03.ttp;48665201
pla85900_n858990_uncorr-similar-weights_03.ttp;48665201
pla85900_n858990_uncorr-similar-weights_03.ttp;48665201
kroC100_n297_uncorr_07.ttp;39758
pla85900_n858990_uncorr-similar-weights_07.ttp;82398242
pla85900_n858990_uncorr-similar-weights_07.ttp;82398242
pla85900_n858990_uncorr-similar-weights_07.ttp;82398242
pla85900_n858990_uncorr-similar-weights_07.ttp;82398242
pla85900_n858990_uncorr-similar-weights_07.ttp;82398242
pla85900_n858990_uncorr-similar-weights_07.ttp;82398242
pla85900_n858990_uncorr-similar-weights_07.ttp;82398242
pla85900_n858990_uncorr-similar-weights_07.ttp;82398242
pla85900_n858990_uncorr-similar-weights_07.ttp;82398242
pla85900_n858990_uncorr-similar-weights_07.ttp;82398242
kroC100_n297_uncorr_07.ttp;41723
kroC100_n297_uncorr_07.ttp;41723
kroC100_n297_uncorr_07.ttp;39758
kroC100_n297_uncorr_07.ttp;41723
kroC100_n297_uncorr_07.ttp;41723
kroC100_n297_uncorr_07.ttp;41723
kroC100_n297_uncorr_07.ttp;41723
kroC100_n297_uncorr_07.ttp;41723
eil51_n150_uncorr_07.ttp;11489
kroC100_n297_bounded-strongly-corr_03.ttp;45223
kroC100_n297_bounded-strongly-corr_03.ttp;45223
kroC100_n297_bounded-strongly-corr_03.ttp;45223
kroC100_n297_bounded-strongly-corr_03.ttp;45207
kroC100_n297_bounded-strongly-corr_03.ttp;45223
kroC100_n297_bounded-strongly-corr_03.ttp;41958
kroC100_n297_bounded-strongly-corr_03.ttp;41958
kroC100_n297_bounded-strongly-corr_03.ttp;45223
kroC100_n297_bounded-strongly-corr_03.ttp;45214
kroC100_n297_bounded-strongly-corr_03.ttp;45223
eil51_n150_uncorr_07.ttp;11489
kroC100_n297_bounded-strongly-corr_07.ttp;55395
kroC100_n297_bounded-strongly-corr_07.ttp;55395
kroC100_n297_bounded-strongly-corr_07.ttp;55395
kroC100_n297_bounded-strongly-corr_07.ttp;55395
kroC100_n297_bounded-strongly-corr_07.ttp;55395
kroC100_n297_bounded-strongly-corr_07.ttp;55395
kroC100_n297_bounded-strongly-corr_07.ttp;55395
kroC100_n297_bounded-strongly-corr_07.ttp;55388
kroC100_n297_bounded-strongly-corr_07.ttp;55395
kroC100_n297_bounded-strongly-corr_07.ttp;55395
eil51_n150_uncorr_07.ttp;11489
kroC100_n297_uncorr-similar-weights_03.ttp;21402
kroC100_n297_uncorr-similar-weights_03.ttp;21402
kroC100_n297_uncorr-similar-weights_03.ttp;21402
kroC100_n297_uncorr-similar-weights_03.ttp;20579
kroC100_n297_uncorr-similar-weights_03.ttp;20579
kroC100_n297_uncorr-similar-weights_03.ttp;20579
kroC100_n297_uncorr-similar-weights_03.ttp;21402
kroC100_n297_uncorr-similar-weights_03.ttp;21402
kroC100_n297_uncorr-similar-weights_03.ttp;21402
kroC100_n297_uncorr-similar-weights_03.ttp;21402
eil51_n150_uncorr_07.ttp;11489
kroC100_n297_uncorr-similar-weights_07.ttp;32622
kroC100_n297_uncorr-similar-weights_07.ttp;32622
kroC100_n297_uncorr-similar-weights_07.ttp;32622
kroC100_n297_uncorr-similar-weights_07.ttp;32622
kroC100_n297_uncorr-similar-weights_07.ttp;30265
kroC100_n297_uncorr-similar-weights_07.ttp;32622
kroC100_n297_uncorr-similar-weights_07.ttp;32622
kroC100_n297_uncorr-similar-weights_07.ttp;32622
kroC100_n297_uncorr-similar-weights_07.ttp;32622
kroC100_n297_uncorr-similar-weights_07.ttp;32622
eil51_n150_uncorr_07.ttp;11489
kroC100_n990_uncorr_03.ttp;78705
kroC100_n990_uncorr_03.ttp;78705
kroC100_n990_uncorr_03.ttp;78705
kroC100_n990_uncorr_03.ttp;78705
kroC100_n990_uncorr_03.ttp;78705
kroC100_n990_uncorr_03.ttp;78705
kroC100_n990_uncorr_03.ttp;78705
kroC100_n990_uncorr_03.ttp;78705
kroC100_n990_uncorr_03.ttp;78705
kroC100_n990_uncorr_03.ttp;78705
eil51_n150_uncorr_07.ttp;11489
kroC100_n990_uncorr_07.ttp;124723
kroC100_n990_uncorr_07.ttp;124723
kroC100_n990_uncorr_07.ttp;124723
kroC100_n990_uncorr_07.ttp;124723
kroC100_n990_uncorr_07.ttp;124723
kroC100_n990_uncorr_07.ttp;124723
kroC100_n990_uncorr_07.ttp;124723
kroC100_n990_uncorr_07.ttp;124723
kroC100_n990_uncorr_07.ttp;124723
kroC100_n990_uncorr_07.ttp;122756
eil51_n150_uncorr_03.ttp;10618
eil51_n150_bounded-strongly-corr_03.ttp;15337
kroC100_n990_bounded-strongly-corr_03.ttp;144629
kroC100_n990_bounded-strongly-corr_03.ttp;144779
kroC100_n990_bounded-strongly-corr_03.ttp;133010
kroC100_n990_bounded-strongly-corr_03.ttp;144759
kroC100_n990_bounded-strongly-corr_03.ttp;144793
kroC100_n990_bounded-strongly-corr_03.ttp;144789
kroC100_n990_bounded-strongly-corr_03.ttp;133010
kroC100_n990_bounded-strongly-corr_03.ttp;144740
kroC100_n990_bounded-strongly-corr_03.ttp;133010
kroC100_n990_bounded-strongly-corr_03.ttp;144917
eil51_n150_bounded-strongly-corr_03.ttp;15337
kroC100_n990_bounded-strongly-corr_07.ttp;194693
kroC100_n990_bounded-strongly-corr_07.ttp;194693
kroC100_n990_bounded-strongly-corr_07.ttp;194693
kroC100_n990_bounded-strongly-corr_07.ttp;194693
kroC100_n990_bounded-strongly-corr_07.ttp;194693
kroC100_n990_bounded-strongly-corr_07.ttp;194693
kroC100_n990_bounded-strongly-corr_07.ttp;194693
kroC100_n990_bounded-strongly-corr_07.ttp;194693
kroC100_n990_bounded-strongly-corr_07.ttp;194693
kroC100_n990_bounded-strongly-corr_07.ttp;194692
eil51_n150_bounded-strongly-corr_03.ttp;15337
kroC100_n990_uncorr-similar-weights_03.ttp;61616
kroC100_n990_uncorr-similar-weights_03.ttp;61616
kroC100_n990_uncorr-similar-weights_03.ttp;61616
kroC100_n990_uncorr-similar-weights_03.ttp;61616
kroC100_n990_uncorr-similar-weights_03.ttp;61616
kroC100_n990_uncorr-similar-weights_03.ttp;61616
kroC100_n990_uncorr-similar-weights_03.ttp;61616
kroC100_n990_uncorr-similar-weights_03.ttp;61616
kroC100_n990_uncorr-similar-weights_03.ttp;61616
kroC100_n990_uncorr-similar-weights_03.ttp;61616
eil51_n150_bounded-strongly-corr_03.ttp;15337
kroC100_n990_uncorr-similar-weights_07.ttp;96525
kroC100_n990_uncorr-similar-weights_07.ttp;96525
kroC100_n990_uncorr-similar-weights_07.ttp;96525
kroC100_n990_uncorr-similar-weights_07.ttp;96525
kroC100_n990_uncorr-similar-weights_07.ttp;96525
kroC100_n990_uncorr-similar-weights_07.ttp;96525
kroC100_n990_uncorr-similar-weights_07.ttp;96525
kroC100_n990_uncorr-similar-weights_07.ttp;96525
kroC100_n990_uncorr-similar-weights_07.ttp;96525
kroC100_n990_uncorr-similar-weights_07.ttp;96525
eil51_n150_bounded-strongly-corr_03.ttp;15337
bier127_n378_uncorr_03.ttp;30229
bier127_n378_uncorr_03.ttp;30229
bier127_n378_uncorr_03.ttp;30229
bier127_n378_uncorr_03.ttp;30229
bier127_n378_uncorr_03.ttp;30229
bier127_n378_uncorr_03.ttp;30229
bier127_n378_uncorr_03.ttp;30229
bier127_n378_uncorr_03.ttp;30229
bier127_n378_uncorr_03.ttp;30229
bier127_n378_uncorr_03.ttp;30229
eil51_n150_bounded-strongly-corr_03.ttp;15328
bier127_n378_uncorr_07.ttp;38694
bier127_n378_uncorr_07.ttp;38694
bier127_n378_uncorr_07.ttp;38694
bier127_n378_uncorr_07.ttp;38694
bier127_n378_uncorr_07.ttp;38694
bier127_n378_uncorr_07.ttp;38694
bier127_n378_uncorr_07.ttp;38694
bier127_n378_uncorr_07.ttp;38694
bier127_n378_uncorr_07.ttp;38694
bier127_n378_uncorr_07.ttp;38694
eil51_n150_bounded-strongly-corr_03.ttp;15337
bier127_n378_bounded-strongly-corr_03.ttp;52173
bier127_n378_bounded-strongly-corr_03.ttp;52248
bier127_n378_bounded-strongly-corr_03.ttp;52704
bier127_n378_bounded-strongly-corr_03.ttp;52991
bier127_n378_bounded-strongly-corr_03.ttp;52950
bier127_n378_bounded-strongly-corr_03.ttp;53127
bier127_n378_bounded-strongly-corr_03.ttp;52971
bier127_n378_bounded-strongly-corr_03.ttp;52526
bier127_n378_bounded-strongly-corr_03.ttp;52610
bier127_n378_bounded-strongly-corr_03.ttp;53054
eil51_n150_bounded-strongly-corr_03.ttp;15337
bier127_n378_bounded-strongly-corr_07.ttp;100047
bier127_n378_bounded-strongly-corr_07.ttp;100047
bier127_n378_bounded-strongly-corr_07.ttp;100044
bier127_n378_bounded-strongly-corr_07.ttp;100047
bier127_n378_bounded-strongly-corr_07.ttp;100047
bier127_n378_bounded-strongly-corr_07.ttp;100042
bier127_n378_bounded-strongly-corr_07.ttp;100047
bier127_n378_bounded-strongly-corr_07.ttp;100047
bier127_n378_bounded-strongly-corr_07.ttp;100047
